,medicine_id,medicine_name,medicine_supplier,stock
2064,159654,Tofacitinib,AmerisourceBergen,106
2065,114216,Divalproex sodium,McKesson,95
2066,117259,Hydroxyzine,CARDINAL,116
2067,128356,Junel Fe 1 / 20,CARDINAL,91
2068,149305,Sumatriptan,AmerisourceBergen,151
2069,144845,Prenatal Plus,AmerisourceBergen,124
2070,130722,Tranexamic acid,AmerisourceBergen,13
2071,144846,Bupropion / naltrexone,McKesson,8
2072,133803,Fluticasone,CARDINAL,156
2073,131983,Skyla,AmerisourceBergen,112
2074,128795,Quetiapine,McKesson,131
2075,156967,Propofol,CARDINAL,6
2076,185028,Ziprasidone,McKesson,7
2077,126142,Hyoscyamine / methenamine / methylene blue / phenyl salicylate,CARDINAL,3
2078,107846,Mirena,CARDINAL,54
2079,127969,Rosuvastatin,AmerisourceBergen,137
2080,166332,Pristiq,CARDINAL,173
2081,140091,Enbrel,AmerisourceBergen,133
2082,143851,Mirena,CARDINAL,193
2083,191560,Bupropion / naltrexone,McKesson,49
2084,143916,Prednisone,CARDINAL,93
2085,182433,Rosuvastatin,AmerisourceBergen,72
2086,133249,Phentermine,McKesson,35
2087,177755,Effexor,AmerisourceBergen,121
2088,101655,Celexa,McKesson,72
2089,169089,Levaquin,CARDINAL,76
2090,192889,Ethinyl estradiol / norgestimate,AmerisourceBergen,1
2091,109485,Fetzima,McKesson,66
2092,120664,Tranexamic acid,McKesson,109
2093,136975,Implanon,AmerisourceBergen,20
2094,117452,Aripiprazole,CARDINAL,59
2095,192346,Levofloxacin,CARDINAL,118
2096,125963,Pramipexole,CARDINAL,154
2097,138840,Aubra,McKesson,99
2098,113207,Lurasidone,CARDINAL,4
2099,121703,Armodafinil,McKesson,87
2100,188369,Roxicodone,McKesson,144
2101,170986,Polyethylene glycol 3350 with electrolytes,AmerisourceBergen,27
2102,121974,Eszopiclone,CARDINAL,149
2103,159051,Viberzi,AmerisourceBergen,60
2104,162852,Doxycycline,CARDINAL,29
2105,186356,Varenicline,CARDINAL,105
2106,105752,NuvaRing,McKesson,14
2107,123097,Etonogestrel,McKesson,13
2108,199222,Morphine,AmerisourceBergen,193
2109,193475,Fluoxetine,AmerisourceBergen,83
2110,199429,Ethinyl estradiol / norgestimate,McKesson,183
2111,177367,Belviq,AmerisourceBergen,165
2112,184361,Quetiapine,CARDINAL,120
2113,192926,Empagliflozin / linagliptin,McKesson,98
2114,139206,Azathioprine,AmerisourceBergen,157
2115,108080,Miconazole,AmerisourceBergen,38
2116,175753,Levetiracetam,AmerisourceBergen,23
2117,108692,Plan B One-Step,AmerisourceBergen,152
2118,158794,Hydroxyzine,AmerisourceBergen,167
2119,190255,Benzocaine,AmerisourceBergen,125
2120,176705,Bacitracin / neomycin / polymyxin b,CARDINAL,186
2121,131103,Polyethylene glycol 3350 with electrolytes,CARDINAL,109
2122,101485,Augmentin,McKesson,65
2123,155961,Sertraline,AmerisourceBergen,6
2124,146321,Dulaglutide,McKesson,108
2125,165432,Temazepam,McKesson,116
2126,198085,Plan B,McKesson,170
2127,116804,Medroxyprogesterone,AmerisourceBergen,64
2128,164375,Bactrim,AmerisourceBergen,96
2129,189262,Zovia,AmerisourceBergen,185
2130,193324,Ethinyl estradiol / norgestimate,McKesson,85
2131,106656,Adalimumab,McKesson,166
2132,122965,Drospirenone / ethinyl estradiol,AmerisourceBergen,152
2133,103888,Mesalamine,AmerisourceBergen,74
2134,116509,Amitriptyline,McKesson,23
2135,170952,Zoloft,McKesson,94
2136,195036,Ambien,McKesson,157
2137,146466,Venlafaxine,CARDINAL,12
2138,120457,Ranolazine,AmerisourceBergen,177
2139,111281,Amoxicillin / clavulanate,AmerisourceBergen,107
2140,137101,Tri-Sprintec,CARDINAL,57
2141,113350,Seroquel,AmerisourceBergen,151
2142,115261,Hydromorphone,CARDINAL,34
2143,199546,Armodafinil,CARDINAL,157
2144,157116,Acetaminophen / oxycodone,McKesson,12
2145,124794,Chantix,CARDINAL,197
2146,144538,Viibryd,McKesson,94
2147,148185,Myrbetriq,CARDINAL,146
2148,126151,Dulaglutide,CARDINAL,5
2149,199681,Sodium hyaluronate,AmerisourceBergen,53
2150,165908,Mesalamine,AmerisourceBergen,109
2151,128831,Zoloft,CARDINAL,69
2152,145140,Lamictal,McKesson,145
2153,106227,Levonorgestrel,McKesson,169
2154,176409,Rosuvastatin,CARDINAL,135
2155,127109,Serzone,CARDINAL,120
2156,149399,Gabapentin enacarbil,McKesson,57
2157,196017,Montelukast,CARDINAL,139
2158,120292,Nexplanon,CARDINAL,75
2159,169983,Nalbuphine,McKesson,87
2160,147639,Duloxetine,McKesson,85
2161,175258,Depo-Provera,AmerisourceBergen,185
2162,125994,Gabapentin,CARDINAL,186
2163,123613,Doxycycline,McKesson,148
2164,130546,Topiramate,AmerisourceBergen,107
2165,194365,Nexplanon,AmerisourceBergen,81
2166,124795,Minocycline,CARDINAL,200
2167,198921,Xulane,AmerisourceBergen,81
2168,179002,Etonogestrel,CARDINAL,71
2169,170086,Toradol,AmerisourceBergen,131
2170,198877,Estradiol,McKesson,57
2171,173794,Armodafinil,CARDINAL,119
2172,154058,Etonogestrel,McKesson,19
2173,186000,Cetirizine,McKesson,141
2174,149454,Deplin,McKesson,103
2175,166536,Citalopram,AmerisourceBergen,142
2176,107943,Mirtazapine,AmerisourceBergen,193
2177,185355,Acamprosate,AmerisourceBergen,166
2178,159918,Phentermine,CARDINAL,186
2179,113740,Levonorgestrel,McKesson,176
2180,120289,Tretinoin,AmerisourceBergen,120
2181,116305,Trimethoprim,AmerisourceBergen,70
2182,128501,Trazodone,McKesson,162
2183,183134,Bupropion,McKesson,68
2184,100164,Oxcarbazepine,McKesson,140
2185,173236,Dulaglutide,CARDINAL,46
2186,125908,Risperdal,AmerisourceBergen,75
2187,130572,Ciprofloxacin,AmerisourceBergen,10
2188,131059,Amlodipine,McKesson,149
2189,106141,Tramadol,CARDINAL,141
2190,153610,Adipex-P,AmerisourceBergen,80
2191,183481,Metronidazole,CARDINAL,2
2192,185284,Dicyclomine,CARDINAL,188
2193,188127,Acetaminophen / dichloralphenazone / isometheptene mucate,CARDINAL,179
2194,126620,Methadose,CARDINAL,61
2195,126884,Bacitracin / neomycin / polymyxin b,McKesson,18
2196,199935,OxyContin,AmerisourceBergen,180
2197,139975,Naltrexone,CARDINAL,198
2198,174106,Suprep Bowel Prep Kit,AmerisourceBergen,62
2199,160891,Clomiphene,McKesson,37
2200,171264,Cipro,CARDINAL,8
2201,119852,Contrave,McKesson,17
2202,121596,ParaGard,McKesson,4
2203,182391,Lidocaine,CARDINAL,199
2204,143452,Ethinyl estradiol / norgestimate,McKesson,101
2205,144997,Ethinyl estradiol / levonorgestrel,McKesson,130
2206,178337,Bisacodyl,McKesson,55
2207,100220,Xanax,AmerisourceBergen,49
2208,195399,Pseudoephedrine,McKesson,200
2209,122168,Simcor,McKesson,56
2210,130292,Aluminum chloride hexahydrate,AmerisourceBergen,57
2211,195745,Implanon,McKesson,184
2212,158619,Efinaconazole,CARDINAL,164
2213,197108,Linaclotide,AmerisourceBergen,57
2214,140500,Nexplanon,CARDINAL,53
2215,197304,Trintellix,AmerisourceBergen,119
2216,159936,MiraLax,McKesson,5
2217,162426,Levonorgestrel,AmerisourceBergen,136
2218,121723,Rosuvastatin,CARDINAL,115
2219,179448,Mirena,McKesson,51
2220,175101,Contrave,AmerisourceBergen,74
2221,118841,Gabapentin,AmerisourceBergen,22
2222,170827,Zohydro ER,AmerisourceBergen,171
2223,143020,Pentosan polysulfate sodium,McKesson,61
2224,130963,Ciprofloxacin,CARDINAL,52
2225,153556,Loestrin 24 Fe,CARDINAL,167
2226,124772,Cetirizine,CARDINAL,127
2227,104745,Vilazodone,CARDINAL,34
2228,140958,Viibryd,McKesson,191
2229,131793,Miconazole,CARDINAL,76
2230,167278,Halcion,McKesson,197
2231,162598,OnabotulinumtoxinA,McKesson,13
2232,130395,Drospirenone / estradiol,McKesson,87
2233,179322,Hydroxyzine,CARDINAL,126
2234,152807,Keppra,CARDINAL,112
2235,124773,Brisdelle,AmerisourceBergen,124
2236,118166,Ethinyl estradiol / norethindrone,AmerisourceBergen,85
2237,149459,Adalimumab,CARDINAL,82
2238,119100,Ethinyl estradiol / norethindrone,McKesson,86
2239,120454,Linaclotide,McKesson,79
2240,193913,Atomoxetine,McKesson,117
2241,124523,Gabapentin,McKesson,194
2242,136307,Linaclotide,CARDINAL,115
2243,149452,Dulcolax,McKesson,18
2244,163907,ParaGard,McKesson,46
2245,156824,Prednisone,McKesson,159
2246,188635,Vortioxetine,CARDINAL,193
2247,167900,Tioconazole,McKesson,124
2248,102718,Paroxetine,CARDINAL,40
2249,187800,Implanon,AmerisourceBergen,123
2250,152707,Tri-Sprintec,AmerisourceBergen,162
2251,174079,Ethinyl estradiol / levonorgestrel,AmerisourceBergen,152
2252,140408,Lurasidone,McKesson,29
2253,121768,Depo-Provera,CARDINAL,109
2254,198650,Buspirone,AmerisourceBergen,39
2255,196433,Ethinyl estradiol / norethindrone,McKesson,37
2256,108284,Ramipril,McKesson,170
2257,125824,Soma,CARDINAL,150
2258,184690,Bupropion,McKesson,80
2259,178182,Propofol,McKesson,29
2260,134948,Lisdexamfetamine,AmerisourceBergen,138
2261,182389,Nasonex,CARDINAL,27
2262,161838,Vicodin,CARDINAL,42
2263,173144,Gabapentin,McKesson,187
2264,120586,Nexplanon,CARDINAL,188
2265,104827,Demerol,McKesson,190
2266,145854,Mometasone,CARDINAL,197
2267,164173,Pramipexole,McKesson,70
2268,138238,Synthroid,AmerisourceBergen,67
2269,160070,Fluocinolone,AmerisourceBergen,85
2270,157719,Levonorgestrel,AmerisourceBergen,52
2271,184283,Fluconazole,AmerisourceBergen,30
2272,182762,Fluoxetine,McKesson,143
2273,141673,EnteraGam,McKesson,20
2274,156245,Gleevec,McKesson,100
2275,196877,Ethinyl estradiol / norgestimate,McKesson,151
2276,165797,Methadone,CARDINAL,1
2277,181867,Crestor,CARDINAL,186
2278,114228,Celexa,CARDINAL,118
2279,168314,Quetiapine,CARDINAL,124
2280,153397,Nexplanon,AmerisourceBergen,72
2281,116960,Loratadine,CARDINAL,20
2282,174001,Levonorgestrel,CARDINAL,143
2283,111049,Levonorgestrel,McKesson,130
2284,129604,Implanon,CARDINAL,23
2285,134388,Levitra,CARDINAL,76
2286,151241,Pregabalin,CARDINAL,114
2287,129552,Venlafaxine,CARDINAL,35
2288,110457,Zoloft,CARDINAL,148
2289,169070,Ethinyl estradiol / levonorgestrel,AmerisourceBergen,96
2290,158759,Flexeril,McKesson,90
2291,185356,Levora,AmerisourceBergen,190
2292,126229,Lorcaserin,AmerisourceBergen,46
2293,189001,Amlodipine,McKesson,200
2294,105669,Acetaminophen / butalbital / caffeine,CARDINAL,138
2295,189848,Metronidazole,McKesson,73
2296,133785,Ondansetron,CARDINAL,154
2297,119984,Paliperidone,AmerisourceBergen,10
2298,147225,Venlafaxine,CARDINAL,108
2299,187803,Singulair,AmerisourceBergen,113
2300,117411,Effexor XR,CARDINAL,35
2301,159249,Saxenda,CARDINAL,141
2302,156455,Lexapro,CARDINAL,191
2303,126415,Klonopin,CARDINAL,130
2304,197699,Bismuth subsalicylate,CARDINAL,174
2305,184605,Metronidazole,AmerisourceBergen,10
2306,182051,Ethinyl estradiol / norethindrone,AmerisourceBergen,6
2307,159395,Duloxetine,McKesson,73
2308,159929,Omeprazole,AmerisourceBergen,174
2309,137634,Sildenafil,AmerisourceBergen,8
2310,111083,Toradol,CARDINAL,95
2311,154303,Leuprolide,McKesson,186
2312,107913,Paroxetine,McKesson,23
2313,110729,Ambien,AmerisourceBergen,163
2314,153302,Etonogestrel,AmerisourceBergen,95
2315,176036,Testosterone,AmerisourceBergen,190
2316,189480,Levothyroxine,CARDINAL,117
2317,155725,Lisdexamfetamine,McKesson,168
2318,177070,Glatiramer,McKesson,200
2319,183291,Gabapentin,McKesson,38
2320,157951,Keytruda,CARDINAL,11
2321,156730,Ethinyl estradiol / norethindrone,CARDINAL,72
2322,118058,Lotrel,CARDINAL,197
2323,149154,Levonorgestrel,CARDINAL,74
2324,175393,Rizatriptan,CARDINAL,11
2325,144963,Ethinyl estradiol / etonogestrel,McKesson,170
2326,101881,Ethinyl estradiol / norgestimate,CARDINAL,44
2327,129580,Bupropion,AmerisourceBergen,44
2328,187917,Ethinyl estradiol / norethindrone,AmerisourceBergen,54
2329,166308,Wellbutrin,McKesson,96
2330,145707,Linaclotide,CARDINAL,16
2331,197164,Belviq,AmerisourceBergen,99
2332,191858,Zolpidem,AmerisourceBergen,40
2333,157520,OxyContin,CARDINAL,86
2334,168229,Klonopin,CARDINAL,146
2335,130988,Gianvi,McKesson,1
2336,113376,Lurasidone,CARDINAL,156
2337,107789,Hydroxyzine,AmerisourceBergen,156
2338,153210,Elocon,AmerisourceBergen,163
2339,188008,Harvoni,AmerisourceBergen,12
2340,192135,Naltrexone,AmerisourceBergen,25
2341,151839,Seroquel,AmerisourceBergen,22
2342,136516,Adalimumab,AmerisourceBergen,166
2343,126812,Etonogestrel,AmerisourceBergen,86
2344,194732,Viibryd,CARDINAL,114
2345,117417,Medroxyprogesterone,McKesson,9
2346,160885,Amitriptyline,AmerisourceBergen,67
2347,103344,Norethindrone,CARDINAL,180
2348,123638,Chantix,AmerisourceBergen,116
2349,174521,Armodafinil,AmerisourceBergen,29
2350,181749,Ambien,CARDINAL,43
2351,131344,Arimidex,CARDINAL,131
2352,155850,Effexor,CARDINAL,171
2353,147240,Mirvaso,CARDINAL,30
2354,102124,Nucynta ER,CARDINAL,24
2355,169508,Drospirenone / ethinyl estradiol,CARDINAL,175
2356,120536,Pristiq,AmerisourceBergen,85
2357,124642,Depo-Provera,AmerisourceBergen,41
2358,192068,Ethinyl estradiol / norethindrone,AmerisourceBergen,141
2359,178019,Meclizine,CARDINAL,162
2360,100855,Tri-Sprintec,McKesson,117
2361,190545,Implanon,McKesson,68
2362,106841,Prilosec,McKesson,105
2363,189567,Zipsor,AmerisourceBergen,66
2364,116307,Zolpidem,McKesson,23
2365,119493,Skyla,CARDINAL,110
2366,189008,Guaifenesin,AmerisourceBergen,159
2367,144411,Vortioxetine,McKesson,33
2368,190207,Vitamin D2,McKesson,81
2369,135493,Gabapentin,CARDINAL,110
2370,185594,Lorcaserin,CARDINAL,44
2371,136239,Fluoxetine,CARDINAL,132
2372,190196,Levonorgestrel,CARDINAL,177
2373,153623,Propofol,McKesson,111
2374,186665,Amoxicillin,CARDINAL,64
2375,109132,Botox,McKesson,18
2376,103825,Levetiracetam,McKesson,94
2377,190096,Orlistat,CARDINAL,163
2378,141057,Gleevec,CARDINAL,38
2379,166594,Geodon,AmerisourceBergen,33
2380,178961,Lexapro,McKesson,178
2381,174763,Lysine,AmerisourceBergen,127
2382,125016,Belsomra,CARDINAL,76
2383,105766,Suvorexant,CARDINAL,168
2384,181428,Guaifenesin / pseudoephedrine,CARDINAL,100
2385,113387,Sprintec,AmerisourceBergen,36
2386,134293,Estarylla,CARDINAL,86
2387,161149,Indomethacin,CARDINAL,30
2388,171898,Belviq,AmerisourceBergen,97
2389,175935,Ethinyl estradiol / norethindrone,CARDINAL,100
2390,178550,Fluoxetine,McKesson,90
2391,156012,Etonogestrel,CARDINAL,101
2392,138657,Suprep Bowel Prep Kit,AmerisourceBergen,48
2393,142597,Gabapentin,McKesson,137
2394,118182,Clonazepam,McKesson,124
2395,140640,Benadryl,McKesson,86
2396,174754,Linzess,CARDINAL,86
2397,106582,Savella,McKesson,101
2398,129631,Wellbutrin,McKesson,40
2399,163333,Sprycel,McKesson,38
2400,119031,Contrave,CARDINAL,58
2401,141810,Ethinyl estradiol / norethindrone,AmerisourceBergen,194
2402,196306,Ledipasvir / sofosbuvir,AmerisourceBergen,181
2403,157662,Tadalafil,McKesson,101
2404,167090,Orlistat,AmerisourceBergen,178
2405,193674,Seroquel,McKesson,62
2406,120749,Terbinafine,CARDINAL,29
2407,170692,Duloxetine,AmerisourceBergen,151
2408,171998,Levonorgestrel,CARDINAL,99
2409,116567,Avinza,AmerisourceBergen,183
2410,117627,Duloxetine,AmerisourceBergen,88
2411,125748,Yaz,McKesson,144
2412,107354,Skyla,CARDINAL,116
2413,157445,Duloxetine,AmerisourceBergen,18
2414,120948,Etonogestrel,McKesson,23
2415,121432,Humira,McKesson,182
2416,162492,Amerge,McKesson,98
2417,164125,Topiramate,CARDINAL,43
2418,190997,Oxcarbazepine,AmerisourceBergen,114
2419,144759,Fluoxetine,CARDINAL,147
2420,101982,Levonorgestrel,AmerisourceBergen,52
2421,137371,Xulane,CARDINAL,192
2422,187753,Ethinyl estradiol / levonorgestrel,AmerisourceBergen,3
2423,113727,Celexa,McKesson,123
2424,173858,Lysine,McKesson,80
2425,136917,Duac,CARDINAL,117
2426,118867,Cefuroxime,CARDINAL,137
2427,163871,Nuvigil,CARDINAL,159
2428,106978,Doxepin,CARDINAL,82
2429,167468,Mirabegron,AmerisourceBergen,28
2430,189026,Amphetamine / dextroamphetamine,CARDINAL,10
2431,192292,NuvaRing,AmerisourceBergen,191
2432,149763,Amlodipine,AmerisourceBergen,143
2433,116649,Tramadol,CARDINAL,181
2434,146578,Minastrin 24 Fe,CARDINAL,43
2435,101536,Suvorexant,AmerisourceBergen,95
2436,113526,Cobicistat / elvitegravir / emtricitabine / tenofovir alafenamide,CARDINAL,99
2437,159382,Orlistat,AmerisourceBergen,105
2438,194028,Fluorouracil,McKesson,154
2439,118020,Benzonatate,CARDINAL,74
2440,172714,Minoxidil,CARDINAL,8
2441,172142,Ethinyl estradiol / levonorgestrel,CARDINAL,191
2442,192895,Skyla,AmerisourceBergen,8
2443,138404,Kapidex,AmerisourceBergen,39
2444,173478,Ultram,CARDINAL,176
2445,128935,Sertraline,AmerisourceBergen,122
2446,180557,Lisdexamfetamine,CARDINAL,40
2447,152858,Lupron Depot,McKesson,174
2448,153860,Etonogestrel,CARDINAL,102
2449,189943,Pristiq,McKesson,164
2450,142820,Pregabalin,McKesson,44
2451,115639,Ethinyl estradiol / norethindrone,McKesson,14
2452,188191,Ativan,AmerisourceBergen,13
2453,174567,Eletriptan,AmerisourceBergen,155
2454,143960,MiraLax,AmerisourceBergen,5
2455,145138,Gabapentin,McKesson,34
2456,119421,Junel Fe 1.5 / 30,McKesson,140
2457,105637,Ethinyl estradiol / levonorgestrel,McKesson,177
2458,121413,Levonorgestrel,McKesson,11
2459,164553,Azithromycin,AmerisourceBergen,106
2460,138074,Bevacizumab,CARDINAL,39
2461,141339,Ethinyl estradiol / levonorgestrel,CARDINAL,108
2462,164816,Celexa,AmerisourceBergen,29
2463,105236,Desvenlafaxine,CARDINAL,39
2464,119993,Tri-Sprintec,AmerisourceBergen,58
2465,144979,Ortho Tri-Cyclen Lo,AmerisourceBergen,115
2466,178203,TriNessa,McKesson,134
2467,199187,Aripiprazole,AmerisourceBergen,39
2468,109740,Saxenda,McKesson,25
2469,167369,Lexapro,McKesson,142
2470,184067,Risperdal,CARDINAL,193
2471,114167,Levonorgestrel,McKesson,29
2472,182000,Savella,CARDINAL,199
2473,184652,Prednisone,AmerisourceBergen,3
2474,106055,Hyoscyamine,CARDINAL,28
2475,147942,Minoxidil,AmerisourceBergen,55
2476,196812,Azithromycin,AmerisourceBergen,156
2477,100505,Testosterone,McKesson,53
2478,187692,Trintellix,AmerisourceBergen,159
2479,186504,Xyzal,CARDINAL,28
2480,153776,Levonorgestrel,McKesson,6
2481,105357,Olanzapine,AmerisourceBergen,154
2482,196566,Acetaminophen / hydrocodone,AmerisourceBergen,126
2483,102174,Prednisone,AmerisourceBergen,167
2484,192329,Tri-Sprintec,AmerisourceBergen,194
2485,195262,Qsymia,CARDINAL,155
2486,188147,Ethinyl estradiol / levonorgestrel,McKesson,16
2487,105620,Ethinyl estradiol / norethindrone,CARDINAL,73
2488,139040,Metronidazole,CARDINAL,138
2489,108563,Cyclafem 1 / 35,CARDINAL,94
2490,185865,Beyaz,McKesson,182
2491,170680,Sutent,CARDINAL,74
2492,101133,Estradiol,AmerisourceBergen,4
2493,131750,Requip,CARDINAL,44
2494,128783,Chlorpheniramine / hydrocodone / pseudoephedrine,CARDINAL,167
2495,124916,Movantik,AmerisourceBergen,71
2496,128667,Desogestrel / ethinyl estradiol,McKesson,74
2497,141044,Drospirenone / estradiol,CARDINAL,167
2498,121832,Adapalene / benzoyl peroxide,AmerisourceBergen,112
2499,143793,Singulair,McKesson,16
2500,150144,Hydrochlorothiazide,CARDINAL,6
2501,125969,Azathioprine,AmerisourceBergen,137
2502,108152,Gabapentin,AmerisourceBergen,146
2503,167588,Ramelteon,CARDINAL,2
2504,106398,Risperidone,AmerisourceBergen,188
2505,167921,Lutera,AmerisourceBergen,173
2506,115413,Lorazepam,AmerisourceBergen,194
2507,189513,Spiriva,CARDINAL,127
2508,134723,Junel Fe 1 / 20,AmerisourceBergen,21
2509,184189,Adapalene,McKesson,7
2510,189900,Ethinyl estradiol / norgestimate,CARDINAL,166
2511,150008,Sodium hyaluronate,CARDINAL,150
2512,133457,Sertraline,AmerisourceBergen,152
2513,181269,Aluminum chloride hexahydrate,McKesson,126
2514,181933,Doxycycline,McKesson,152
2515,164486,Metronidazole,AmerisourceBergen,47
2516,102019,Venlafaxine,CARDINAL,27
2517,115706,Azelastine / fluticasone,CARDINAL,171
2518,138705,Vilazodone,AmerisourceBergen,19
2519,150669,ParaGard,CARDINAL,124
2520,137088,Tramadol,AmerisourceBergen,187
2521,191832,Aripiprazole,AmerisourceBergen,151
2522,165656,Ethinyl estradiol / levonorgestrel,CARDINAL,152
2523,138487,Gabapentin,CARDINAL,61
2524,184982,Acamprosate,AmerisourceBergen,55
2525,198361,Ethinyl estradiol / etonogestrel,McKesson,187
2526,122045,Ciprofloxacin,McKesson,82
2527,179841,Drospirenone / ethinyl estradiol / levomefolate calcium,CARDINAL,188
2528,113019,Ambien,CARDINAL,56
2529,189578,Tamiflu,McKesson,60
2530,152591,Diclofenac,AmerisourceBergen,117
2531,133879,Zoloft,CARDINAL,129
2532,178813,Keflex,CARDINAL,181
2533,116587,Buspirone,CARDINAL,128
2534,159744,Naproxen,AmerisourceBergen,168
2535,109505,Aviane,CARDINAL,100
2536,198308,Gildess Fe 1 / 20,AmerisourceBergen,13
2537,124915,Etonogestrel,CARDINAL,8
2538,130657,Etonogestrel,CARDINAL,133
2539,115357,Fluticasone / vilanterol,CARDINAL,78
2540,109012,Levofloxacin,McKesson,139
2541,162944,Atenolol,AmerisourceBergen,154
2542,145304,Methadone,AmerisourceBergen,146
2543,171004,Diazepam,McKesson,88
2544,110021,Tioconazole,AmerisourceBergen,14
2545,126091,Ethinyl estradiol / levonorgestrel,CARDINAL,144
2546,158943,Tolterodine,McKesson,187
2547,163400,Qsymia,AmerisourceBergen,56
2548,161306,Terconazole,CARDINAL,91
2549,137982,Lysine,McKesson,27
2550,115432,Duloxetine,AmerisourceBergen,138
2551,125364,Macrobid,McKesson,189
2552,109064,Ortho Tri-Cyclen Lo,CARDINAL,123
2553,152160,Contrave,CARDINAL,43
2554,144856,Saphris,McKesson,187
2555,120488,Levonorgestrel,AmerisourceBergen,197
2556,129597,Sertraline,CARDINAL,69
2557,164942,Doxycycline,AmerisourceBergen,108
2558,159951,Levonorgestrel,McKesson,136
2559,152759,Lexapro,AmerisourceBergen,79
2560,170669,Hydromet,AmerisourceBergen,138
2561,135914,Tessalon Perles,McKesson,49
2562,195806,Miconazole,AmerisourceBergen,36
2563,145328,Vyvanse,AmerisourceBergen,1
2564,125206,Pramipexole,AmerisourceBergen,170
2565,132297,Lifitegrast,CARDINAL,189
2566,160618,Amitriptyline,CARDINAL,38
2567,104852,Propafenone,McKesson,64
2568,168502,Dilantin,AmerisourceBergen,159
2569,105296,Vilazodone,McKesson,48
