,medicine_id,purchase_date,purchase_amount,purchase_price
4166,175626,2018.10.10,158,76
4167,168873,2018.2.9,66,147
4168,132794,2018.2.18,176,149
4169,189589,2018.5.3,328,146
4170,190873,2018.8.4,302,190
4171,115338,2018.1.15,102,192
4172,162944,2018.6.3,308,192
4173,176187,2018.10.17,258,135
4174,148509,2018.11.24,240,140
4175,176036,2018.9.9,380,143
4176,119100,2018.11.19,172,112
4177,132066,2018.1.10,318,109
4178,157175,2018.6.23,252,109
4179,127541,2018.12.9,246,276
4180,121338,2018.12.6,382,271
4181,140731,2018.4.18,132,274
4182,155361,2018.12.12,106,96
4183,180683,2018.8.9,268,97
4184,175346,2018.5.22,294,95
4185,188639,2018.3.3,12,219
4186,166470,2018.11.23,314,217
4187,196995,2018.6.14,134,220
4188,147639,2018.5.18,170,232
4189,132740,2018.4.7,96,234
4190,170692,2018.2.8,302,239
4191,108588,2018.8.2,256,39
4192,184537,2018.4.18,232,42
4193,142623,2018.12.5,172,38
4194,190794,2018.9.26,136,220
4195,180557,2018.3.2,80,215
4196,137870,2018.8.7,74,216
4197,150534,2018.10.11,308,294
4198,148093,2018.3.9,332,291
4199,107111,2018.4.6,216,294
4200,172059,2018.6.25,164,236
4201,183172,2018.4.27,316,237
4202,114406,2018.7.25,92,242
4203,115940,2018.1.2,182,93
4204,128792,2018.6.2,92,97
4205,126735,2018.7.18,76,98
4206,187970,2018.3.13,308,283
4207,142805,2018.6.6,66,284
4208,161022,2018.10.13,394,286
4209,197219,2018.3.26,140,177
4210,195407,2018.6.9,386,179
4211,161961,2018.4.27,126,178
4212,140260,2018.5.10,166,238
4213,161950,2018.12.27,38,236
4214,167144,2018.3.1,350,241
4215,130366,2018.8.26,126,123
4216,147845,2018.6.17,306,119
4217,105915,2018.11.15,348,117
4218,121489,2018.2.1,46,102
4219,175728,2018.10.5,308,103
4220,153873,2018.10.25,310,104
4221,115639,2018.8.15,28,47
4222,199104,2018.3.22,52,46
4223,192068,2018.7.13,282,42
4224,108732,2018.5.23,144,40
4225,177723,2018.7.22,302,43
4226,110021,2018.8.5,28,45
4227,103451,2018.5.12,226,292
4228,136917,2018.8.24,234,295
4229,197356,2018.6.11,110,291
4230,153223,2018.2.8,296,216
4231,178571,2018.3.27,288,212
4232,100135,2018.12.3,72,210
4233,124298,2018.6.22,192,206
4234,152342,2018.8.7,180,209
4235,109943,2018.5.25,390,207
4236,109740,2018.2.5,50,84
4237,158255,2018.11.8,166,88
4238,185956,2018.9.1,142,84
4239,174153,2018.8.11,382,25
4240,166750,2018.4.8,270,22
4241,163242,2018.7.10,258,18
4242,149454,2018.12.17,206,179
4243,146463,2018.5.5,138,180
4244,168729,2018.1.5,268,177
4245,156846,2018.7.6,134,22
4246,166759,2018.5.23,12,21
4247,173849,2018.11.22,178,24
4248,198713,2018.1.19,162,108
4249,155850,2018.9.4,342,109
4250,177755,2018.10.16,242,114
4251,112750,2018.12.15,116,21
4252,175274,2018.10.10,376,26
4253,154882,2018.11.4,238,25
4254,152858,2018.5.3,348,93
4255,189859,2018.1.7,296,88
4256,121900,2018.12.9,78,86
4257,159951,2018.3.26,272,96
4258,160586,2018.2.27,154,94
4259,169715,2018.6.16,334,93
4260,142101,2018.12.10,234,206
4261,197343,2018.3.13,154,204
4262,129779,2018.8.26,14,206
4263,167886,2018.7.18,126,30
4264,104602,2018.12.12,176,34
4265,113100,2018.3.17,12,31
4266,114227,2018.6.21,316,210
4267,184691,2018.10.3,396,209
4268,191308,2018.2.9,76,210
4269,140467,2018.10.10,278,74
4270,145071,2018.6.26,296,76
4271,139843,2018.4.3,134,73
4272,142271,2018.6.9,378,20
4273,180352,2018.11.24,136,22
4274,198807,2018.4.16,378,20
4275,144972,2018.2.24,10,228
4276,187936,2018.9.7,178,227
4277,100296,2018.10.13,104,222
4278,180980,2018.7.14,344,84
4279,146201,2018.12.13,308,79
4280,113564,2018.5.17,120,77
4281,143241,2018.9.5,40,78
4282,189854,2018.11.23,10,79
4283,164847,2018.2.16,208,79
4284,120388,2018.4.16,140,133
4285,170244,2018.2.13,372,129
4286,166594,2018.8.25,66,126
4287,120557,2018.4.11,96,51
4288,176651,2018.8.26,132,49
4289,145507,2018.9.6,10,45
4290,172267,2018.10.16,362,297
4291,128498,2018.6.23,108,292
4292,112764,2018.10.18,342,294
4293,181437,2018.4.10,82,183
4294,171754,2018.4.7,110,186
4295,146804,2018.1.19,214,184
4296,163062,2018.6.25,142,213
4297,163790,2018.6.7,216,208
4298,147733,2018.6.12,104,204
4299,121596,2018.1.2,8,108
4300,113268,2018.8.25,190,111
4301,135762,2018.6.15,80,108
4302,167138,2018.6.25,258,295
4303,160581,2018.8.18,112,297
4304,177813,2018.6.1,162,294
4305,136200,2018.2.17,12,55
4306,103119,2018.2.5,242,53
4307,161324,2018.9.24,212,57
4308,167401,2018.5.4,180,85
4309,182391,2018.5.20,398,90
4310,105573,2018.7.22,232,85
4311,161066,2018.7.20,98,43
4312,160651,2018.2.23,368,44
4313,107093,2018.6.25,306,47
4314,192959,2018.1.1,158,102
4315,141339,2018.1.5,216,97
4316,174079,2018.2.14,304,98
4317,186000,2018.1.21,282,167
4318,179963,2018.10.24,214,164
4319,195290,2018.3.7,130,166
4320,100749,2018.2.15,314,24
4321,149459,2018.5.2,164,26
4322,136516,2018.9.12,332,27
4323,181822,2018.3.11,190,267
4324,128296,2018.5.1,176,270
4325,176249,2018.11.2,226,266
4326,115480,2018.1.23,22,119
4327,197434,2018.2.19,170,123
4328,124805,2018.6.19,228,123
4329,192403,2018.12.3,270,21
4330,128271,2018.4.19,62,18
4331,101562,2018.6.9,136,20
4332,151832,2018.3.18,316,137
4333,160874,2018.9.8,240,141
4334,161761,2018.1.3,194,144
4335,193324,2018.10.20,170,17
4336,115277,2018.2.6,284,14
4337,192534,2018.3.6,282,17
4338,191860,2018.6.5,338,298
4339,181288,2018.1.13,146,303
4340,154838,2018.3.24,346,301
4341,108999,2018.8.26,264,123
4342,173794,2018.10.7,238,119
4343,163423,2018.5.21,312,123
4344,121703,2018.9.6,174,248
4345,102100,2018.5.27,220,250
4346,174521,2018.9.24,58,248
4347,114618,2018.9.8,390,144
4348,135372,2018.3.22,346,141
4349,176717,2018.6.27,378,145
4350,193597,2018.1.11,136,266
4351,120821,2018.8.23,184,264
4352,171014,2018.11.6,102,262
4353,123537,2018.4.14,346,167
4354,188082,2018.12.26,218,167
4355,120457,2018.10.6,354,164
4356,143764,2018.7.23,350,70
4357,142030,2018.5.21,306,66
4358,117065,2018.9.7,184,62
4359,121977,2018.8.5,70,126
4360,133211,2018.1.18,346,127
4361,101371,2018.2.3,318,131
4362,182873,2018.1.17,398,217
4363,126099,2018.5.3,164,217
4364,143728,2018.3.13,264,217
4365,107431,2018.7.26,30,106
4366,162884,2018.9.3,68,105
4367,148432,2018.7.16,234,100
4368,183778,2018.6.11,84,199
4369,154498,2018.3.4,212,198
4370,123638,2018.9.24,232,195
4371,166113,2018.4.9,184,172
4372,124424,2018.10.22,306,175
4373,147903,2018.10.3,244,172
4374,129696,2018.10.15,228,77
4375,161495,2018.10.6,136,74
4376,153879,2018.10.19,210,73
4377,136464,2018.9.5,136,23
4378,198581,2018.1.24,4,21
4379,148423,2018.2.21,104,19
4380,104094,2018.7.14,366,154
4381,142209,2018.3.11,274,155
4382,113835,2018.6.2,244,153
4383,114098,2018.9.10,8,167
4384,113348,2018.12.9,106,172
4385,121560,2018.11.26,360,167
4386,155273,2018.3.10,372,213
4387,172501,2018.6.2,382,217
4388,183570,2018.6.9,158,216
4389,170581,2018.2.13,306,146
4390,171264,2018.9.21,16,146
4391,194397,2018.7.2,296,150
4392,100164,2018.11.1,280,225
4393,190847,2018.11.14,192,225
4394,190997,2018.6.8,228,228
4395,172689,2018.9.26,98,93
4396,120125,2018.6.22,250,97
4397,143685,2018.12.4,256,95
4398,130283,2018.12.1,394,218
4399,117473,2018.1.25,76,223
4400,123679,2018.5.18,130,227
4401,178203,2018.8.1,268,218
4402,108992,2018.2.8,238,219
4403,141100,2018.8.24,288,222
4404,140951,2018.12.1,258,156
4405,160155,2018.11.12,184,152
4406,196599,2018.2.3,82,154
4407,173423,2018.6.23,78,115
4408,147811,2018.3.18,8,110
4409,156552,2018.1.3,266,111
4410,106188,2018.11.2,122,153
4411,114307,2018.11.14,124,151
4412,127587,2018.7.17,368,152
4413,143834,2018.12.7,22,215
4414,128651,2018.12.5,236,211
4415,176556,2018.7.13,320,215
4416,111269,2018.4.20,200,120
4417,149606,2018.4.14,210,118
4418,112294,2018.11.25,118,113
4419,134826,2018.5.16,198,247
4420,118097,2018.12.11,104,245
4421,107026,2018.3.6,200,244
4422,168845,2018.12.8,264,151
4423,105143,2018.9.20,392,150
4424,198308,2018.10.6,26,153
4425,137782,2018.1.14,324,167
4426,161306,2018.11.11,182,170
4427,101895,2018.7.17,228,168
4428,174980,2018.8.3,200,102
4429,160489,2018.11.9,128,102
4430,165133,2018.8.5,86,99
4431,155871,2018.9.3,326,146
4432,143171,2018.9.7,250,144
4433,118497,2018.7.10,352,146
4434,166460,2018.6.13,114,42
4435,117289,2018.9.10,350,44
4436,139419,2018.2.10,266,43
4437,116546,2018.4.8,28,244
4438,194182,2018.8.7,198,245
4439,129621,2018.5.4,114,242
4440,156587,2018.9.4,254,106
4441,127462,2018.12.23,24,110
4442,107998,2018.4.2,200,106
4443,195079,2018.10.22,66,154
4444,121866,2018.12.4,194,152
4445,194330,2018.12.24,210,151
4446,179255,2018.10.8,62,86
4447,109529,2018.8.12,50,87
4448,134145,2018.10.2,312,88
4449,187523,2018.7.7,242,136
4450,130906,2018.4.23,118,133
4451,132649,2018.3.7,284,131
4452,102625,2018.12.1,182,69
4453,196083,2018.10.21,58,67
4454,156758,2018.2.19,230,65
4455,130464,2018.10.1,146,295
4456,165409,2018.11.7,114,300
4457,196848,2018.4.8,14,305
4458,155436,2018.10.23,34,265
4459,184888,2018.6.7,204,267
4460,194508,2018.7.24,126,266
4461,177197,2018.6.8,230,284
4462,175393,2018.7.5,22,288
4463,133927,2018.6.5,386,284
4464,134687,2018.7.21,284,133
4465,170789,2018.2.10,116,129
4466,113701,2018.9.12,84,124
4467,191144,2018.6.14,318,80
4468,176439,2018.6.25,224,78
4469,141871,2018.7.25,358,79
4470,188805,2018.3.26,64,242
4471,194398,2018.1.24,372,246
4472,151249,2018.10.25,62,251
4473,185414,2018.11.23,46,172
4474,129398,2018.12.11,210,177
4475,170689,2018.3.2,112,179
4476,110947,2018.4.20,262,108
4477,178410,2018.6.23,370,108
4478,141670,2018.12.26,162,107
4479,114479,2018.3.24,270,248
4480,110557,2018.3.18,342,244
4481,132602,2018.3.19,74,244
4482,123818,2018.6.23,162,87
4483,161195,2018.3.18,176,84
4484,194177,2018.10.13,330,80
4485,116712,2018.4.13,64,97
4486,150144,2018.1.22,12,99
4487,106028,2018.5.24,232,101
4488,125757,2018.6.25,396,152
4489,119908,2018.1.9,364,150
4490,129729,2018.12.6,228,149
4491,141152,2018.1.14,146,121
4492,198257,2018.4.9,52,122
4493,188434,2018.1.22,324,118
4494,192220,2018.5.13,150,133
4495,195520,2018.5.12,132,134
4496,137634,2018.8.7,16,129
4497,186154,2018.1.24,382,144
4498,117304,2018.4.11,314,148
4499,168846,2018.1.13,380,149
4500,133726,2018.1.13,34,187
4501,148657,2018.1.14,142,191
4502,164177,2018.8.10,144,194
4503,156097,2018.8.19,42,292
4504,147213,2018.10.11,340,288
4505,137210,2018.6.7,364,287
4506,129199,2018.7.11,334,155
4507,109088,2018.7.26,238,155
4508,101894,2018.8.19,210,160
4509,101701,2018.3.22,256,268
4510,130418,2018.10.17,294,269
4511,147454,2018.7.21,166,268
4512,117194,2018.2.20,156,40
4513,143958,2018.9.20,10,45
4514,186970,2018.5.23,50,47
4515,189220,2018.2.2,352,276
4516,110304,2018.6.4,94,274
4517,109864,2018.7.18,90,273
4518,147712,2018.9.12,130,230
4519,102164,2018.12.15,98,232
4520,163722,2018.1.27,376,232
4521,106001,2018.5.27,68,62
4522,179031,2018.7.8,292,58
4523,186156,2018.8.14,364,57
4524,134919,2018.12.1,352,176
4525,166332,2018.10.12,346,172
4526,139490,2018.4.8,340,167
4527,127947,2018.12.4,334,172
4528,138400,2018.3.4,290,171
4529,110645,2018.5.12,2,169
4530,182591,2018.7.4,24,295
4531,155307,2018.10.3,356,299
4532,191832,2018.7.24,302,304
4533,169076,2018.6.27,226,300
4534,167385,2018.10.3,252,299
4535,118639,2018.11.6,348,298
4536,132041,2018.12.25,66,189
4537,178408,2018.1.27,198,184
4538,159905,2018.4.19,98,183
4539,119129,2018.10.18,86,153
4540,115913,2018.2.14,172,151
4541,179175,2018.9.18,238,151
4542,143739,2018.6.5,112,14
4543,108939,2018.4.11,272,19
4544,130397,2018.5.21,144,17
4545,187093,2018.5.20,104,74
4546,116603,2018.3.9,190,79
4547,150361,2018.11.21,68,76
4548,168686,2018.2.16,358,149
4549,136239,2018.5.2,264,144
4550,118275,2018.6.16,22,146
4551,138594,2018.3.25,304,221
4552,193763,2018.6.27,50,218
4553,167456,2018.2.7,352,222
4554,176198,2018.6.1,308,180
4555,120847,2018.9.19,4,177
4556,166015,2018.7.16,332,181
4557,144012,2018.8.20,234,111
4558,162852,2018.4.9,58,110
4559,136345,2018.6.13,64,106
4560,141713,2018.3.26,72,135
4561,192369,2018.6.11,2,138
4562,169197,2018.5.3,96,139
4563,130440,2018.2.6,204,92
4564,168300,2018.1.16,258,89
4565,131695,2018.8.11,116,93
4566,124448,2018.2.20,36,67
4567,175881,2018.2.16,222,62
4568,100831,2018.9.26,338,63
4569,118967,2018.8.24,152,243
4570,194732,2018.5.23,228,240
4571,193756,2018.12.2,122,235
4572,128075,2018.12.6,216,55
4573,132693,2018.6.1,90,50
4574,146914,2018.8.12,58,55
4575,139646,2018.6.4,96,222
4576,174663,2018.2.2,380,221
4577,124642,2018.2.14,82,225
4578,130988,2018.9.17,2,77
4579,176867,2018.12.15,248,82
4580,121408,2018.11.23,64,87
4581,127403,2018.10.7,192,131
4582,102746,2018.12.18,94,126
4583,177934,2018.11.22,36,125
4584,104961,2018.5.3,374,260
4585,126091,2018.4.21,288,257
4586,131459,2018.7.6,314,260
4587,153685,2018.12.10,10,71
4588,124719,2018.6.10,32,71
4589,165196,2018.4.1,390,74
4590,119271,2018.1.21,274,27
4591,150652,2018.5.15,276,30
4592,111016,2018.8.13,138,27
4593,188091,2018.10.4,194,92
4594,166743,2018.2.2,310,94
4595,185014,2018.12.10,304,93
4596,167941,2018.12.15,136,97
4597,117050,2018.6.22,352,95
4598,140293,2018.8.21,28,93
4599,126793,2018.5.10,342,58
4600,109713,2018.9.3,98,59
4601,189253,2018.7.12,106,60
4602,147413,2018.10.16,74,46
4603,159821,2018.8.7,124,47
4604,151895,2018.12.9,84,43
4605,106669,2018.8.23,96,29
4606,180974,2018.11.2,164,33
4607,174218,2018.12.2,362,35
4608,138959,2018.4.15,224,125
4609,144693,2018.6.11,374,128
4610,179938,2018.7.8,230,133
4611,112242,2018.8.14,206,243
4612,176241,2018.6.4,190,247
4613,113026,2018.5.20,124,242
4614,129613,2018.10.25,68,272
4615,137377,2018.10.23,184,267
4616,119774,2018.12.3,30,271
4617,114797,2018.4.18,170,82
4618,186831,2018.1.8,84,80
4619,126720,2018.8.14,192,85
4620,196768,2018.6.7,294,76
4621,156782,2018.9.24,116,79
4622,109547,2018.8.6,50,80
4623,139580,2018.6.5,322,249
4624,103915,2018.2.18,214,248
4625,156689,2018.6.25,202,245
4626,125340,2018.11.22,290,160
4627,108629,2018.10.19,216,161
4628,173615,2018.12.15,180,159
4629,158202,2018.10.9,350,244
4630,158560,2018.5.10,132,244
4631,185249,2018.3.22,300,245
4632,145293,2018.5.19,124,240
4633,138964,2018.5.17,100,245
4634,178745,2018.9.9,58,247
4635,184557,2018.10.26,260,129
4636,135885,2018.9.15,238,130
4637,109229,2018.5.14,194,129
4638,144137,2018.9.25,272,252
4639,101487,2018.1.2,310,249
4640,157865,2018.10.18,90,250
4641,167608,2018.10.23,2,256
4642,157694,2018.1.14,112,260
4643,142094,2018.2.17,106,261
4644,126688,2018.9.8,262,149
4645,132382,2018.8.3,360,150
4646,140836,2018.12.10,82,150
4647,159395,2018.12.7,146,225
4648,100670,2018.1.12,216,222
4649,178097,2018.10.10,334,224
4650,170850,2018.10.16,376,126
4651,181703,2018.10.10,272,121
4652,187702,2018.5.25,206,116
4653,173700,2018.6.23,78,162
4654,151672,2018.9.3,44,159
4655,160885,2018.8.7,134,154
4656,125900,2018.9.27,90,230
4657,187807,2018.3.6,396,230
4658,189452,2018.8.23,116,229
4659,138034,2018.10.2,298,280
4660,105134,2018.9.7,372,276
4661,127824,2018.10.21,136,271
4662,198944,2018.10.27,306,99
4663,131070,2018.8.3,98,99
4664,130130,2018.3.25,388,103
4665,153571,2018.5.17,30,31
4666,174713,2018.5.18,68,28
4667,184982,2018.2.6,110,29
4668,122002,2018.4.3,60,186
4669,162271,2018.6.6,324,189
4670,135587,2018.1.6,378,193
4671,120948,2018.1.18,46,286
4672,124915,2018.1.5,16,283
4673,126764,2018.2.6,320,282
4674,120420,2018.10.25,64,139
4675,191737,2018.8.15,288,136
4676,171925,2018.4.13,106,138
4677,122012,2018.2.1,214,241
4678,148083,2018.5.2,124,238
4679,194599,2018.11.17,134,243
4680,179073,2018.10.1,84,141
4681,199323,2018.11.5,346,141
4682,197104,2018.8.18,260,137
4683,142820,2018.11.21,88,12
4684,181202,2018.9.1,234,13
4685,187705,2018.3.16,198,11
4686,131274,2018.10.1,176,220
4687,116136,2018.4.5,46,225
4688,131091,2018.11.1,228,227
4689,196789,2018.7.10,136,178
4690,128663,2018.11.13,124,173
4691,120657,2018.10.8,250,169
4692,170156,2018.6.6,222,47
4693,156937,2018.12.10,118,49
4694,139697,2018.2.18,178,54
4695,166291,2018.11.12,290,234
4696,170083,2018.12.1,136,239
4697,149290,2018.4.9,16,241
4698,150603,2018.5.21,26,247
4699,156570,2018.9.25,168,243
4700,197883,2018.12.27,76,248
4701,146628,2018.3.4,340,94
4702,120014,2018.10.11,72,93
4703,110109,2018.11.20,48,89
4704,158648,2018.10.15,364,128
4705,110859,2018.10.17,380,127
4706,199340,2018.6.24,300,127
4707,191100,2018.9.17,22,24
4708,143916,2018.4.14,186,19
4709,184652,2018.5.27,6,14
4710,170219,2018.2.2,14,176
4711,152570,2018.10.19,390,176
4712,192339,2018.6.8,98,179
4713,106962,2018.4.21,194,185
4714,196515,2018.4.26,42,183
4715,177181,2018.10.22,42,180
4716,181629,2018.7.14,300,135
4717,126293,2018.7.22,314,131
4718,176987,2018.12.23,296,134
4719,189774,2018.11.25,80,78
4720,179562,2018.6.21,22,83
4721,122006,2018.1.24,44,82
4722,133670,2018.2.15,222,99
4723,184199,2018.2.23,170,99
4724,157467,2018.1.27,342,99
4725,124751,2018.9.12,392,196
4726,128225,2018.1.13,386,198
4727,175055,2018.6.10,40,193
4728,153925,2018.5.26,30,197
4729,178149,2018.4.9,176,195
4730,145125,2018.8.18,22,191
4731,195036,2018.12.6,314,30
4732,107608,2018.12.22,58,31
4733,110729,2018.11.23,326,28
4734,149831,2018.10.26,138,209
4735,127786,2018.10.27,52,207
4736,137753,2018.8.19,76,204
4737,194793,2018.1.12,132,163
4738,124789,2018.3.1,48,158
4739,145216,2018.10.4,290,157
4740,122924,2018.12.21,220,205
4741,167666,2018.3.24,30,207
4742,153104,2018.3.22,210,212
4743,126242,2018.5.11,86,120
4744,153556,2018.2.14,334,118
4745,190543,2018.12.16,106,118
4746,137270,2018.11.21,48,240
4747,118193,2018.7.24,296,241
4748,190008,2018.7.17,180,241
4749,167315,2018.7.17,332,49
4750,168213,2018.3.24,18,46
4751,123454,2018.1.2,118,44
4752,109138,2018.11.14,72,104
4753,182574,2018.1.11,178,104
4754,184632,2018.3.3,282,106
4755,138326,2018.11.12,84,103
4756,130088,2018.12.10,30,98
4757,184490,2018.4.21,128,95
4758,184189,2018.3.13,14,136
4759,163820,2018.1.18,126,137
4760,151333,2018.6.25,396,137
4761,176538,2018.7.3,344,247
4762,168257,2018.11.13,48,248
4763,133244,2018.4.24,260,244
4764,125593,2018.4.5,368,117
4765,105373,2018.7.3,130,117
4766,129992,2018.9.13,122,117
4767,134544,2018.8.1,298,69
4768,180655,2018.12.9,380,66
4769,128823,2018.11.22,100,62
4770,187497,2018.10.24,214,63
4771,131669,2018.5.5,186,65
4772,122142,2018.7.13,362,63
4773,142500,2018.4.21,274,44
4774,100018,2018.12.3,54,41
4775,140634,2018.8.18,128,46
4776,133748,2018.12.15,190,99
4777,171476,2018.10.10,330,101
4778,193423,2018.10.2,182,105
4779,196752,2018.3.14,38,151
4780,111448,2018.6.22,90,146
4781,188378,2018.12.4,394,142
4782,132622,2018.7.11,54,198
4783,112775,2018.12.12,384,203
4784,100639,2018.11.5,138,205
4785,156690,2018.7.10,284,241
4786,155108,2018.12.13,20,242
4787,143356,2018.3.12,390,240
4788,101564,2018.2.11,106,70
4789,120628,2018.9.23,362,66
4790,175538,2018.12.5,244,64
4791,165103,2018.8.24,56,78
4792,181943,2018.11.9,32,79
4793,131230,2018.2.27,208,78
4794,178112,2018.9.3,80,86
4795,191148,2018.5.20,266,89
4796,168498,2018.5.26,264,91
4797,183651,2018.3.15,276,74
4798,192346,2018.10.7,236,73
4799,164350,2018.10.8,334,70
4800,100505,2018.9.9,106,272
4801,116800,2018.1.19,66,271
4802,116821,2018.3.21,380,267
4803,192769,2018.9.2,84,195
4804,145457,2018.4.5,56,195
4805,102314,2018.3.5,386,191
4806,146202,2018.2.15,228,250
4807,102325,2018.3.22,74,253
4808,129511,2018.11.20,44,254
4809,120131,2018.2.25,60,104
4810,179415,2018.10.11,224,104
4811,173662,2018.9.15,354,109
4812,181709,2018.12.17,240,135
4813,166337,2018.4.17,58,139
4814,145314,2018.7.19,32,138
4815,176960,2018.10.20,140,15
4816,197385,2018.2.11,46,17
4817,172192,2018.10.20,242,12
4818,194468,2018.4.26,56,205
4819,195041,2018.3.4,276,207
4820,191447,2018.4.2,310,210
4821,179530,2018.9.1,102,286
4822,156401,2018.11.6,54,285
4823,114501,2018.11.15,242,284
4824,196890,2018.3.1,228,94
4825,143076,2018.8.9,196,91
4826,105055,2018.4.25,58,96
4827,131108,2018.9.24,388,295
4828,164479,2018.1.6,348,292
4829,150593,2018.6.20,382,294
4830,187553,2018.7.13,124,72
4831,117346,2018.8.7,232,73
4832,103442,2018.7.7,246,69
4833,160694,2018.12.24,30,91
4834,185332,2018.8.19,122,96
4835,160078,2018.7.15,200,92
4836,147705,2018.10.9,56,274
4837,169719,2018.2.16,152,273
4838,147340,2018.2.3,138,268
4839,106919,2018.12.6,388,109
4840,192496,2018.8.24,204,113
4841,187951,2018.2.16,130,110
4842,171307,2018.4.24,260,56
4843,184739,2018.7.7,236,56
4844,192965,2018.7.22,26,61
4845,187109,2018.4.2,214,76
4846,100649,2018.5.10,224,78
4847,135279,2018.5.19,198,73
4848,189212,2018.4.26,54,204
4849,139854,2018.12.27,316,205
4850,119307,2018.8.18,234,204
4851,198695,2018.1.8,400,27
4852,160435,2018.1.4,6,28
4853,131243,2018.1.16,52,23
4854,154789,2018.7.27,206,294
4855,168409,2018.3.21,36,297
4856,188996,2018.12.26,200,299
4857,147249,2018.1.24,172,65
4858,108728,2018.8.11,310,66
4859,101431,2018.2.14,2,69
4860,154024,2018.6.16,66,45
4861,121342,2018.10.14,184,45
4862,181815,2018.12.8,202,43
4863,188915,2018.6.7,12,89
4864,184285,2018.6.27,376,87
4865,118757,2018.2.7,302,89
4866,184581,2018.11.1,284,277
4867,187785,2018.9.5,54,281
4868,147789,2018.11.25,258,284
4869,153361,2018.2.27,124,228
4870,171356,2018.9.8,200,231
4871,183942,2018.6.22,164,227
4872,175618,2018.3.22,392,58
4873,196582,2018.3.23,82,59
4874,159097,2018.11.6,192,54
4875,150366,2018.1.27,82,275
4876,147973,2018.4.25,134,279
4877,107302,2018.4.12,96,282
4878,165578,2018.11.18,226,255
4879,112228,2018.4.12,186,260
4880,133654,2018.5.4,336,259
4881,178080,2018.7.11,376,77
4882,150392,2018.4.23,164,74
4883,180323,2018.1.26,142,72
4884,113466,2018.6.3,306,72
4885,152866,2018.8.23,226,76
4886,168771,2018.11.27,282,76
4887,126971,2018.10.20,176,141
4888,127161,2018.6.17,188,144
4889,127927,2018.2.23,106,144
4890,158624,2018.5.3,22,19
4891,120756,2018.6.7,12,23
4892,160707,2018.12.6,62,26
4893,125524,2018.7.8,250,124
4894,157845,2018.11.23,114,120
4895,182446,2018.5.24,148,121
4896,152369,2018.6.5,290,17
4897,111499,2018.1.6,222,14
4898,145200,2018.11.10,80,16
4899,111917,2018.10.20,342,125
4900,146466,2018.2.15,24,127
4901,130659,2018.2.27,338,125
4902,191560,2018.6.15,98,106
4903,136227,2018.12.20,386,105
4904,108198,2018.4.20,306,106
4905,111351,2018.11.8,244,182
4906,128356,2018.4.2,182,179
4907,177259,2018.10.21,94,183
4908,181974,2018.2.6,84,143
4909,126987,2018.5.18,162,139
4910,118495,2018.7.19,362,136
4911,142416,2018.2.23,360,27
4912,105008,2018.7.12,364,26
4913,197626,2018.11.4,166,29
4914,135677,2018.2.6,260,168
4915,101881,2018.1.23,88,167
4916,193815,2018.3.15,362,167
4917,162375,2018.5.8,316,29
4918,176390,2018.3.10,40,25
4919,179412,2018.5.27,10,24
4920,197438,2018.8.4,188,199
4921,179730,2018.1.10,38,194
4922,143430,2018.7.10,344,194
4923,198862,2018.2.23,170,151
4924,150186,2018.12.20,388,156
4925,168228,2018.4.13,256,159
4926,185741,2018.9.3,62,277
4927,115011,2018.5.2,120,272
4928,176358,2018.4.19,304,272
4929,158525,2018.11.15,380,275
4930,102402,2018.2.7,370,271
4931,174527,2018.12.9,44,272
4932,174044,2018.5.2,134,118
4933,154663,2018.5.19,156,116
4934,180054,2018.11.19,116,121
4935,179511,2018.9.7,2,269
4936,192267,2018.2.18,278,266
4937,167163,2018.4.4,250,263
4938,183897,2018.4.18,348,45
4939,183287,2018.1.18,102,50
4940,198904,2018.3.22,76,54
4941,143667,2018.9.9,280,282
4942,137691,2018.8.25,340,278
4943,116720,2018.5.6,146,280
4944,129866,2018.3.21,30,29
4945,189513,2018.10.26,254,28
4946,185521,2018.10.12,328,28
4947,157555,2018.7.19,42,167
4948,103879,2018.5.1,24,167
4949,140420,2018.12.25,24,164
4950,177635,2018.2.15,154,246
4951,131750,2018.2.14,88,242
4952,152754,2018.5.18,362,247
4953,105752,2018.5.11,28,294
4954,191842,2018.5.19,124,298
4955,192292,2018.7.7,382,297
4956,186211,2018.9.14,16,144
4957,118963,2018.6.24,136,140
4958,115746,2018.6.2,174,137
4959,145483,2018.6.22,236,165
4960,179544,2018.1.25,30,166
4961,119678,2018.9.25,78,162
4962,117701,2018.11.3,68,265
4963,108873,2018.5.17,148,263
4964,117093,2018.3.6,320,263
4965,126357,2018.4.18,290,216
4966,110903,2018.5.4,358,213
4967,149436,2018.8.15,140,212
4968,138182,2018.2.24,142,284
4969,101332,2018.11.18,188,288
4970,117095,2018.9.11,330,289
4971,107463,2018.9.27,16,176
4972,189395,2018.2.9,50,176
4973,194205,2018.9.22,88,175
4974,121417,2018.11.12,306,267
4975,146014,2018.7.2,374,270
4976,196956,2018.5.16,390,274
4977,194415,2018.6.7,78,57
4978,123135,2018.1.20,342,61
4979,141760,2018.8.15,156,65
4980,193750,2018.8.24,56,12
4981,148101,2018.3.4,350,17
4982,175859,2018.9.17,94,12
4983,173858,2018.6.20,160,291
4984,110072,2018.10.11,192,288
4985,136387,2018.3.4,82,287
4986,154907,2018.9.19,200,284
4987,144154,2018.3.20,368,284
